,outstanding,total_pemakaian_retail,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan,flag_kredit_macet
33,-0.33815294859593353,-0.25555063065258415,0.04507103295791736,-0.36179069996819896,0.030770533120932746,0.02539473669502154,-0.2782192917176464,-0.25955636087211875,-0.5463940077381351,1.6416994006368049,1.3388792935190277,0.04987649229941664,-0.6066328115796379,0
34,-0.47442804605841726,-0.25555063065258415,0.0445169771094983,-0.36179069996819896,0.018474269211151677,-0.021512995225876432,0.22085712338201963,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,0.03099906168813239,-0.6901975322658653,-0.25643753425985316,0
35,-0.2573286615913585,-0.25555063065258415,0.0445169771094983,-0.36179069996819896,0.037272785421264276,0.01249085227117539,-1.2585479638834567,-0.25955636087211875,-0.5463940077381351,1.3898674806522675,0.8193146143497928,-0.1787560013948162,-0.3746946517545833,0
36,-0.07546249409591414,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.025059929851786428,-0.03651529380101331,0.23868128098776123,-0.25955636087211875,-0.5463940077381351,-0.449075138108596,-0.5457554340086122,1.1701391676297626,1.4944891456789124,0
37,-0.4792729460691418,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.0380719689278844,-0.05563947731618551,-1.2585479638834567,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.7386820944573458,-1.3592150702874466,-1.1826693949386704,1
38,0.3907454404362285,-0.25555063065258415,-0.0814048066221073,0.16733714548662554,0.015490616938925394,-0.022514511070810643,-0.991185598727882,-0.25955636087211875,-0.5463940077381351,1.6995875646005845,2.5548646103079657,0.9504681921294029,1.0575783584035463,0
39,-0.4029314236735521,-0.015169804180274417,0.044239949185288764,-0.36179069996819896,0.013290550111930251,-0.013194281983259672,-1.2585479638834567,-0.02407472487051371,2.627188618850961,0.490169715361805,-0.48851464838448344,-0.12393363416786685,0.06242371229149272,0
40,-0.476289128063411,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.00046740203222429984,0.01249085227117539,0.45257117311222095,-0.25955636087211875,-0.5463940077381351,-0.7273342312787917,-1.036034232767171,-0.840907248592499,1.0899754663685979,0
41,-0.35879283962534736,-0.21621753582558434,-0.0814048066221073,-0.36179069996819896,-0.031306009987330845,-0.047402520469073575,-0.5812299720847044,-0.2210249120257394,-0.027106223328852628,-0.7895256627603098,-0.2712693121382293,1.2521092534374931,1.4740468641900295,0
42,-0.242923212591702,-0.25555063065258415,-0.028404327849474505,-0.36179069996819896,0.018451665784846933,0.012449974073422972,1.1120650064496722,-0.09891082833533948,0.536114761393107,0.50869583090016,-0.7000147320180793,0.37980997161501634,0.0343076222364783,1
43,-0.48064791465020046,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.0380719689278844,-0.05563947731618551,1.896327944952324,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.738677828803337,-1.385196492713272,-1.234393312814145,0
44,-0.2750527439922542,-0.060966539618337,0.0445169771094983,-0.36179069996819896,0.037272785421264276,0.01115549781126312,-0.6347024451158193,-0.06893807916857349,0.9949818992659614,1.7413349916109222,1.284555759504706,0.989470849111666,0.9970963305534333,0
45,-0.2813928538272656,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,0.02825401832567118,0.011652849217250847,-0.6525266029354508,-0.25955636087211875,-0.5463940077381351,0.5852387184133141,-0.2650843945564318,0.1991345011228463,-0.8936850361618289,0
46,3.7157329436716835,-0.12564596097971326,-0.0814048066221073,0.5482226293314073,-0.019167970061683,-0.010216986580291998,0.07826386189441645,-0.13229927224429713,-0.48858360293491054,-0.5301974514670236,-0.21542972458471266,1.4680928206512975,1.2465737780114192,0
47,-0.46797450422185216,-0.2270419893937985,-0.0814048066221073,-0.36179069996819896,0.018617424244415058,0.01249085227117539,-0.7238232335723075,-0.2316287529080325,-0.32056602486372215,-0.7983087309316371,-0.6395147533962476,-1.2922628166536911,-0.853475299499297,0
48,-0.3399245139847671,0.04361022060698842,0.04417698829342297,-0.36179069996819896,0.03709949248626123,0.012368217677918136,0.02479138886330152,0.03350730695894258,1.4284134118995757,1.5130741423960639,0.09571101999549282,-0.1556303602743482,-0.19350493105573863,0
49,-0.4769302347749742,-0.25555063065258415,0.0445169771094983,-0.36179069996819896,0.018436596833977106,-0.010216986580291998,-1.240723806277715,-0.25955636087211875,-0.5463940077381351,-0.34420686393235145,-0.556389188095033,-1.1786912405816128,-1.0802366667973153,0
50,-0.47043122879430177,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.0380719689278844,-0.007348699704664108,0.8625268003970683,-0.25955636087211875,-0.5463940077381351,-0.8670313216783462,-0.7386820944573458,-1.3766105526935333,-1.234182960427233,0
51,-0.10510656924573156,-0.19227153861250784,0.04886127864823869,-0.36179069996819896,0.03742347492996257,0.012511291370051598,-1.044658071758997,-0.19756695707077263,-0.5150653713086217,-0.8222548832685073,-0.6849725594102335,-1.087865236229787,-0.9442688974383312,0
52,-0.13048942925958354,0.46624779980215786,0.046028038514277565,-0.36179069996819896,0.04289350409571076,0.013110838270420372,-0.028681084167813405,0.4475311292628435,-0.061847840031579254,-0.32621375876844405,-0.26803036094484867,-1.0790162900107216,-0.8957748577389645,0
53,-0.4049270712411504,-0.25465185158635034,-0.06880003607057358,-0.36179069996819896,-0.0323457675973491,-0.048519857874306294,1.1477133225167149,-0.2586758997803306,-0.541308596384936,-0.7724627844253582,-0.664496173284139,-0.7325951992952672,-0.6924069088488121,0
54,0.5649752094727566,-0.19878563699571003,-0.05109543327790984,-0.12914757773346017,-0.019529624882558914,-0.0447658767140427,-0.7594715489976807,-0.20394829191707978,-0.47145109306742283,-0.5456839951275729,-0.7386820944573458,1.8686975849742005,2.02038244826029,0
55,-0.30383922836897803,-0.003261769955365705,0.0445169771094983,-0.36179069996819896,0.037363199126483254,0.012817877853194723,-0.45646086841673283,-0.0124093877386122,0.45284485453802875,0.3937126671683204,-0.36801985030535717,-0.9098576147222104,-0.7714361824167163,0
56,0.45916735804691444,2.5446928706269607,-0.06980741034042642,1.0643657423824324,0.044377795756389,0.03519869112264278,-0.8664164950599106,2.483615507538646,4.999059173551775,2.748597743586202,1.4867611908668694,0.248296614962449,0.3318707584251211,0
57,-0.23396200142942727,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,0.01674887433655618,-0.011729479897131408,-0.6703507605411925,-0.25955636087211875,-0.5463940077381351,0.7483707008889033,0.3813798601022324,0.6004300937031408,0.02792144746978776,0
58,1.0941716189174435,1.1935803125607238,-0.0684096785410056,-0.36179069996819896,0.012989171094533652,0.00676109155287834,1.7537346828230511,1.1600399118269757,0.8884968857637819,0.950879098408113,1.3304675076682568,0.524504076608294,0.14803205901311386,1
59,-0.05585399558135953,-0.25555063065258415,-0.06322170105126346,2.6420107294440567,-0.029316908472513326,-0.010237425679168206,-0.6347024451158193,-0.25955636087211875,-0.5463940077381351,-0.4959248568319233,0.7742692752033167,1.5713481062512737,1.7046950401939254,0
60,-0.41985853416016405,-0.25555063065258415,-0.024299277699824165,-0.36179069996819896,-0.00039959175331006345,-0.023304822894024028,0.8625268003970683,-0.25955636087211875,-0.5463940077381351,-0.5139986604809532,-0.5694231308999385,-0.8462376978963952,-0.5828511214732729,0
61,-0.3272005740008218,-0.25555063065258415,-0.058436673269462454,-0.36179069996819896,-0.030251183426442767,-0.046707591107282495,-1.1516030178212269,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.5256631135152161,0.42206318381981217,0.5362728001396924,1
62,0.15627377054820243,-0.2489911202744565,-0.0814048066221073,1.4376767989916643,-0.034372541489341206,-0.04606035297620257,0.8625268003970683,-0.2531305395706476,-0.5264092304926118,-0.8376140460341769,-0.6755157320775852,1.2308629525184913,1.1868324626661455,1
63,-0.3019011271974828,0.15174374919042324,0.0445169771094983,-0.36179069996819896,0.01885852745833234,-0.010216986580291998,1.1120650064496722,0.13943697111369482,1.758132024463709,0.6149509750986876,0.19768538379177866,-0.46836197515407507,-0.6430525992897015,0
64,-0.1529471386974981,-0.04337569880622344,-0.04325050615143081,-0.36179069996819896,-0.015596628705533352,0.00763315977159656,-0.34951592235450296,-0.05170575646683974,0.10003666970506232,-0.29215022104654215,0.20934497297946286,0.060648600948053896,-0.7073848578501717,0
65,-0.4680846146421012,-0.2465943760978329,-0.0814048066221073,-0.36179069996819896,0.018436596833977106,0.019106307274108128,-0.31386760692912963,-0.25078264332587924,-0.47544804851652744,-0.726112704757051,-0.5535089601745085,-1.3188755161067585,-1.0438330724947793,0
66,-0.3479606647536976,-0.1892497487835069,-0.028756908843923002,0.4627398076730614,-0.021579002200855756,-0.05184461795816951,0.5060436461433359,-0.08339061628998812,1.827789200374113,-0.1307523512629164,-0.5499481708549452,0.42478029548529406,0.7342428555421526,0
67,-0.20406162476219003,-0.25555063065258415,-0.06862374557334934,-0.36179069996819896,-0.019235780340597232,-0.03292482543175938,-0.5812299720847044,-0.25955636087211875,-0.5463940077381351,0.11668313917050968,0.5528197468244934,0.9077982499811184,0.706741016291769,0
68,-0.35431302291976985,0.133453563656457,0.046179144654755484,-0.1194090284306106,0.0005949590040986993,-0.019905119447614715,-1.2585479638834567,0.121519557002435,4.58936066307519,1.4654280668951964,-0.010709555287564693,0.6599083207934918,0.9142402802320821,0
69,-0.3266161832900355,0.20935466739721517,0.17043876084110388,-0.36179069996819896,0.037272785421264276,-0.025539497704489465,1.9319762610193665,0.19587372386965043,3.1363008191806663,0.6849481443416026,0.13592840443412557,-0.6547323033236266,0.11440596833199215,0
70,-0.23566900358165171,-0.11899814950034154,0.04437846314739353,-0.22545100972830553,0.03715223381430564,0.012204704886908472,-0.9555372833025088,-0.12578694950222924,0.3550102118970194,1.3943970211066736,5.361186939690705,0.6047627406608275,0.685885068529148,0
71,-0.3910867893004796,-0.08733198700549982,-0.0814048066221073,-0.36179069996819896,0.018436596833977106,-0.021022456852847437,-0.6881749181469342,-0.09476617359589058,-0.21326275963819624,-0.718052215605184,-0.7101107183848734,-1.294861020074056,-1.1983017047117992,0
72,-0.15679992389229086,-0.19815541942168838,-0.0814048066221073,0.9345184183444387,-0.03242111235169825,-0.042626584364999574,2.2706352561701286,-0.20333091877819226,-0.22164423032533367,-0.3910688486174315,-0.5663573142173045,0.6007149151227742,0.1692857849597274,0
73,0.9467599651765054,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.026122290888109422,-0.047382081370197365,0.29215375401887617,-0.10508950266367716,-0.13004448345513164,0.7085049628852689,4.173617109372435,3.986473497794756,3.308529533152972,0
74,-0.33998446852731595,-0.25555063065258415,-0.0814048066221073,1.11197642786303,-0.024200999652206134,-0.04158419032231296,-0.2603951338980147,-0.25955636087211875,-0.5463940077381351,-0.3948509713498365,-0.2541475493463185,1.2525779990620736,1.089325641416306,1
75,-0.03361218892824704,-0.11593801176451463,-0.07219992423132693,5.4954056751789695,-0.03262454318844095,-0.04191121590433229,0.6664610652366806,-0.03628773969487907,0.743172277060795,-0.4423910104971539,0.2980836394737976,1.8623333549616479,1.7690620772254115,0
76,-0.3576513366902391,-0.16645418877520973,-0.059658114571659024,-0.36179069996819896,-0.0032551579431427976,-0.010216986580291998,-0.7059990759665657,-0.17227578944258806,-0.10528937985065646,-0.48052952013835437,-0.7386820944573458,-0.6344970987800359,-0.7012311525054991,0
77,-0.40751616082859016,-0.22512459405249963,0.044579938001364096,-0.36179069996819896,0.037272785421264276,0.01249085227117539,-0.45646086841673283,-0.22975043591221786,-0.14469998510311727,0.37664197376744474,0.5848579839735971,-0.5247826410758353,-0.7638569229035062,0
78,-0.3668272880838592,-0.25555063065258415,-0.06169804746811103,-0.36179069996819896,-0.027885358139879503,-0.0460671660091613,-0.4208125529913595,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.7386820944573458,0.9705613719658512,1.2808906987481963,0
79,0.23377456633888025,0.4626727405016479,-0.008156105025432325,-0.36179069996819896,0.02545119346388285,0.013301603193264983,0.32780206944424967,0.44402893308005514,0.875937327598975,0.8680509012285808,0.6912116759893104,0.1304573132126134,-0.3510565003271118,0
80,-0.37295419391887863,-0.2328446331898345,-0.06882522042731991,-0.36179069996819896,-0.0275312377944385,0.013015455808998065,-1.2585479638834567,-0.23731313329010315,-0.246622349055286,-0.8706617863749542,0.47660394674278667,0.7721082521434142,1.2510021996459117,0
81,-0.47802515253228484,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.015219904933787609,-0.021574312522505062,1.6646138958637922,-0.25955636087211875,-0.5463940077381351,-0.860005437022339,-0.7352986178019432,-1.3724492666462151,-1.2205007083903816,1
82,0.7017871159938376,-0.25555063065258415,-0.0814048066221073,0.7938504839699454,0.024464177181909,0.014146419280148264,0.8625268003970683,-0.25955636087211875,-0.5463940077381351,0.34881373552958217,-0.16531130510506606,1.133414669297304,1.2008971229122685,0
83,-0.2603953945704065,-0.0009967205640260776,0.008276687751542201,-0.36179069996819896,0.014707031493694244,0.011598344953580959,0.4347470155064795,-0.010190502213819579,-0.14310999622546344,1.2529769816522403,0.6774526193990513,-0.20884825761908202,0.5450301792020641,0
84,-0.4787384621174578,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.019235780340597232,0.01271568235881368,0.2030329655623879,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.6774848454686784,-1.384712620153711,-1.175047120313364,0
85,-0.4774731057194525,-0.2555073631129746,-0.0814048066221073,-0.36179069996819896,-0.0380719689278844,-0.05563947731618551,-0.9377131256967671,-0.2595139751662264,-0.5463080731959794,-0.8706257528374607,-0.7386820944573458,-1.3787584293716304,-1.2289714148723292,0
86,0.25127643495049506,0.364827677801876,-0.03449894218208422,-0.36179069996819896,0.011188431465589,-0.026173109769651922,1.272482425543017,0.3481780460631738,0.6236671162326312,0.051492225071514,-0.13125562506953456,0.05822321262423171,-0.03767095241163837,0
87,-0.3649662475986318,-0.25604108019777955,-0.06764155566024281,-0.36179069996819896,-0.029625821965344832,-0.045474432141751266,-1.0268339141532554,-0.2600368145878903,-0.5528690755656847,-0.642744030513339,-0.5199306068225705,0.6996085331615096,0.7647957053215212,0
88,2.621911889468346,-0.25555063065258415,-0.0814048066221073,0.26580469954877084,-0.03446295519456018,-0.037891526458678,0.3456262270499911,-0.25955636087211875,-0.5463940077381351,-0.7310535943001509,0.07357241423202424,1.2182248656729024,1.103675713650494,1
89,-0.08048339639601865,-0.25555063065258415,-0.0814048066221073,1.8272187711056456,-0.029452529030341793,-0.02829877605277758,4.070875182263964,-0.25955636087211875,-0.5463940077381351,-0.30195065169203694,0.8496967605490342,1.3861822909290962,0.6720103622038633,0
90,1.1714707116833967,-0.25555063065258415,-0.07469317554921273,-0.36179069996819896,-0.03189369907125421,-0.051088371299749795,0.02479138886330152,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.7197162675622483,-0.10848683163856356,-0.024922133164612472,1
91,-0.23359264158835052,-0.25555063065258415,-0.06605494118522459,-0.36179069996819896,-0.03216494018691114,-0.025716636561416602,0.7021093806620541,-0.25955636087211875,-0.5463940077381351,-0.561798993839948,-0.587246316691092,0.8449853749221631,0.8926283841446844,0
92,2.039449854866545,3.864248759563899,-0.0814048066221073,-0.36179069996819896,0.018436596833977106,0.036997331823749105,1.4863723176674766,3.776277589130318,2.0854225815202025,-0.08160927206622333,-0.5388973415363418,0.2289121263247472,0.8691642800441977,0
93,-0.3769601040118156,-0.24440589637571491,-0.0814048066221073,-0.36179069996819896,-0.02881209861837403,-0.0430830575732349,-0.8307681796345373,-0.24863876690743267,-0.3992577490006757,-0.29962641052903566,-0.04195860634058642,1.0222932148524624,1.0183061023044686,0
94,-0.3380713622551382,-0.25555063065258415,-0.06361205858083144,1.3099935970209706,-0.027990840795968305,-0.04749108989753714,-0.2782192917176464,-0.25955636087211875,-0.5463940077381351,-0.4570733823142387,-0.4848854044327231,1.2916241529620132,1.3343459835593614,1
95,-0.3923825796871887,-0.25555063065258415,-0.054986416395216446,-0.36179069996819896,-0.030462148738620385,-0.04614892240466613,-0.15345018783578487,-0.25955636087211875,-0.5463940077381351,-0.8706617863749542,-0.48222757021210244,0.20066479537171575,0.22403078065645807,1
96,1.3942590099706909,1.871289120153311,0.0445169771094983,-0.36179069996819896,0.037272785421264276,0.01249085227117539,-0.18909850326115818,1.823936367657586,1.1383580871152017,0.5292188127740807,-0.47028420201122595,0.12703209056624065,-0.35425613122565414,0
97,-0.4362613330378375,-0.16898439375914215,0.0445169771094983,-0.36179069996819896,0.009191795475336561,-0.010216986580291998,-0.20692266086689978,-0.174754426436144,0.13933066378229544,-0.380122889456546,-0.1393698615009663,-0.9894819549968358,-0.8502979914940623,0
98,-0.3060335480183605,-0.25555063065258415,0.0445169771094983,-0.36179069996819896,0.037272785421264276,0.004015439270507694,0.25650543859350283,-0.25955636087211875,-0.5463940077381351,-0.8618261653950485,-0.7359771047077074,-1.2044484440076266,-1.0089231598604684,0
99,-0.13241378738843082,-0.19804138485665324,-0.061559533506006264,-0.36179069996819896,-0.030371735033401407,-0.041243538674376155,1.1298891655526428,-0.20321920834633592,-0.3186175090822836,-0.5386135183189619,-0.5509204009041637,0.6532928661600843,0.7616228452412506,0
100,1.265596810779393,0.44848313196502393,-0.06041364527404865,0.1922245492605744,-0.02979158042491296,-0.0481996453252457,1.4150756876722896,0.43012852229662074,0.16859624167958764,-0.365274290199327,-0.2542859060163893,1.0912364775618961,1.1160264725258806,1
101,1.5746523883156547,0.6340722421044028,-0.062793566986576,0.34479515500521707,-0.0237790690278509,-0.049821147169424894,0.45257117311222095,0.6119351493935505,0.13120667696518934,-0.5831064357044272,0.09448997106666429,0.7678977276921056,0.7513163947763216,0
102,-0.046644537736328755,0.03603222009822607,0.013855022770852338,-0.36179069996819896,0.012409016486045211,-0.01677112428659612,0.11391217731978977,0.026083753326931445,-0.264718320037586,0.01761973269370842,-0.5018036955284103,-0.9149012033470635,-1.0069478995290733,0
103,0.6638840119695478,-0.25555063065258415,-0.0814048066221073,-0.2005636059543567,-0.02957308063730043,-0.047211755546228966,0.6308127498113071,-0.25955636087211875,-0.5463940077381351,-0.34588283419772775,-0.40691841119190486,1.0087795695515298,0.888707210997207,0
104,-0.33493956780228534,-0.25555063065258415,-0.0814048066221073,-0.36179069996819896,-0.031697802709946425,-0.02989983879808056,-0.8307681796345373,-0.25955636087211875,-0.5463940077381351,0.7494291977519758,1.2935997371547407,0.9547570095759144,0.3730989542538116,0
105,-0.3971218534124255,-0.2181793340063659,-0.06417870660762366,-0.36179069996819896,-0.024374292587209172,-0.026861226098484264,-0.7594715489976807,-0.22294672688882555,-0.053006494639050834,0.24856129511052014,0.48106000204650207,-0.08280674863359187,0.009536404136837196,0
